time,fcacc,rlvacc,frtjacc,frtmacc,fbracc,rlwacc,crtacc,rleavc,frootcj,frootcm,fbrchc,rlwodc,crootc,strucc(1),strucc(2),metabc(1),metabc(2),som1c(1),som1c(2),som2c(1),som2c(2),Condition,som3c,dslit,dsom2c(1),dsom2c(2),dsom3c,dsomtc,dsomsc,nppt,nstemp,natemp
2079.17,0,0,0,0,0,0,0,0.7471,89.059,170.0687,1027.422,12823.19,3108.651,466.8599,210.7124,60.7049,38.7842,32.8391,45.2579,748.6239,2187.331,SW,3047.115,-134.374,-85.0375,-47.4428,-11.8993,-32.0882,-27.5282,0.5529032258,4.896725806,-1.030645161
2079.25,0,0,0,0,0,0,0,0.7471,81.4653,166.8059,1024.345,12816.78,3107.099,460.7996,210.8902,55.3927,39.8695,34.2331,45.933,749.0116,2186.826,SW,3047.148,-134.3218,-85.1497,-47.5311,-11.9007,-32.1646,-27.5789,0.1066666667,12.29183333,7.25
2079.33,3.1742,2.8567,0.3015,0.0159,0,0,0,3.6038,74.5486,164.2881,1021.276,12810.36,3105.546,456.6971,209.6989,52.2206,36.1039,34.912,46.8572,749.3145,2184.619,SW,3047.205,-134.2868,-85.2301,-47.6588,-11.9026,-32.1389,-27.6453,0.1609677419,19.88608387,13.40645161
2079.42,164.1358,146.728,16.5374,0.8704,0,0,0,147.4751,79.8796,164.0193,1018.217,12803.95,3103.995,446.5659,208.5204,44.3924,33.5207,35.8207,47.255,750.0958,2183.7,SW,3047.268,-134.1846,-85.4243,-47.8362,-11.9039,-32.1503,-27.7257,0.511,25.31247667,18.83
2079.5,334.384,201.6649,73.457,3.8662,9.9713,36.5614,8.8634,202.4119,117.9682,167.6692,1025.131,12834.11,3111.305,428.1194,206.8094,32.9338,29.9017,35.2242,46.7503,751.4386,2182.599,SW,3047.373,-133.9988,-85.7775,-48.1334,-11.9064,-32.1686,-27.837,0.2283870968,24.60210645,18.21370968
2079.58,530.8209,201.6649,147.5659,7.7666,31.2882,114.7235,27.8118,202.4119,161.4348,175.4066,1043.342,12905.83,3128.694,409.7979,206.3551,25.204,30.5496,33.0371,45.9601,752.3489,2181.089,SW,3047.491,-133.8423,-86.114,-48.4656,-11.9092,-32.3089,-27.9561,0.1725806452,26.9999871,21.17580645
2079.67,653.6768,201.6649,196.4797,10.341,44.1344,161.8262,39.2306,202.4119,167.7844,184.7432,1053.038,12946.46,3138.546,400.2274,210.2195,23.7324,40.2278,31.5385,46.1538,752.5744,2179.562,SW,3047.573,-133.8163,-86.2896,-48.6842,-11.9114,-32.6831,-28.0489,0.3553333333,21.13414333,15.82
2079.75,683.7852,201.6649,225.0826,11.8465,44.1344,161.8262,39.2306,202.4119,164.3315,190.251,1049.884,12939.99,3136.979,384.8006,211.8476,19.2746,40.879,29.5396,48.386,752.5164,2179.726,SW,3047.654,-133.7011,-86.5321,-48.9381,-11.9131,-32.8906,-28.2067,0.06935483871,14.19944516,10.18629032
2079.83,697.9559,201.6649,238.5448,12.555,44.1344,161.8262,39.2306,183.6323,158.2244,191.0859,1046.739,12933.51,3135.412,388.7119,210.5243,24.1595,37.0456,28.397,49.4447,752.2548,2177.637,SW,3047.745,-134.0849,-86.6538,-49.186,-11.9157,-32.9188,-28.3282,0.092,8.92458,5.885
2079.92,697.9559,201.6649,238.5448,12.555,44.1344,161.8262,39.2306,0.7421,144.8784,188.701,1043.603,12927.04,3133.845,499.5609,210.2849,80.9346,37.686,30.2736,49.7906,752.2386,2177.223,SW,3047.805,-136.9226,-86.7839,-49.3555,-11.9173,-33.0098,-28.4065,0.1448387097,6.009770968,1.186290323
2080,0,0,0,0,0,0,0,0.7421,132.8822,185.6795,1040.477,12920.58,3132.278,492.8957,210.5929,73.5549,39.8505,33.3283,50.1463,752.6225,2176.565,SW,3047.852,-136.8815,-86.8988,-49.4802,-11.9185,-33.1208,-28.465,0.1738709677,4.620416129,-0.7725806452
2080.08,0,0,0,0,0,0,0,0.7421,121.593,182.172,1037.36,12914.14,3130.711,486.5368,211.4106,67.1731,43.1914,35.4784,50.6604,753.1298,2176.301,SW,3047.89,-136.8374,-87.0206,-49.5802,-11.9193,-33.2574,-28.5176,0.2032142857,4.900096429,-1.005357143
2080.17,0,0,0,0,0,0,0,0.7421,111.2245,178.7041,1034.252,12907.68,3129.146,480.6125,212.0779,61.7499,45.4702,36.9063,51.3554,753.6909,2175.972,SW,3047.925,-136.7927,-87.1407,-49.6762,-11.92,-33.3712,-28.5722,0.2806451613,6.250903226,1.263709677
2080.25,0,0,0,0,0,0,0,0.7421,101.9137,175.4375,1031.154,12901.24,3127.579,473.586,212.3436,55.6927,46.0329,37.9736,52.1706,754.4135,2175.711,SW,3047.965,-136.7321,-87.2861,-49.7821,-11.9213,-33.4502,-28.6339,0.3316666667,13.61893,7.701666667
2080.33,15.7361,14.1625,1.4949,0.0787,0,0,0,14.9046,93.6426,173.4772,1028.065,12894.79,3126.019,458.7237,210.687,43.9434,39.5083,38.5195,53.1235,755.958,2175.734,SW,3048.04,-136.5842,-87.5905,-50.0014,-11.9231,-33.4045,-28.7475,0.4,17.83684516,11.37580645
2080.42,174.6579,145.2566,27.9313,1.4701,0,0,0,145.9987,109.0756,173.4686,1024.985,12888.34,3124.458,444.4901,209.0187,35.0365,35.0209,37.535,52.9223,757.3282,2175.766,SW,3048.118,-136.442,-87.8796,-50.2347,-11.9256,-33.3822,-28.8423,0.3876666667,22.9955,16.42833333
2080.5,325.8815,201.4941,81.0992,4.2684,7.0236,25.7531,6.2432,202.2362,141.1966,177.4846,1028.936,12907.65,3129.141,419.1896,207.9402,23.329,32.0123,33.9172,51.9982,758.9905,2177.741,SW,3048.223,-136.1978,-88.3524,-50.5817,-11.9285,-33.4433,-28.9768,0.2158064516,26.6269871,20.32258065
2080.58,446.9463,201.5547,131.0002,6.8948,19.3494,70.9478,17.1995,202.2968,156.6527,184.4843,1038.164,12946.39,3138.531,407.3485,211.8111,20.7427,39.5662,31.7095,52.2325,759.3164,2178.825,SW,3048.286,-136.1406,-88.5647,-50.7848,-11.9303,-33.7739,-29.0739,0.2403225806,26.26636774,20.36693548
2080.67,580.7941,201.6215,201.5423,10.6075,30.0641,110.2351,26.7237,202.3636,183.7223,194.7834,1045.745,12979.2,3146.481,390.5207,213.994,17.5828,41.4839,29.0987,52.9956,759.1684,2178.5,SW,3048.405,-136.0465,-88.8247,-51.1358,-11.9336,-34.0341,-29.2389,0.295,22.39755667,17.1075
2080.75,613.7523,201.6215,232.8526,12.2554,30.0641,110.2351,26.7237,202.3636,179.2845,201.2281,1042.612,12972.72,3144.906,375.937,216.4691,15.2443,44.2712,27.1204,54.5034,758.5015,2179.528,SW,3048.489,-135.9676,-89.0213,-51.3995,-11.9357,-34.2944,-29.3889,0.2167741935,11.79974516,7.514516129
2080.83,619.5999,201.6215,238.4078,12.5478,30.0641,110.2351,26.7237,112.8261,164.3674,201.3731,1039.489,12966.24,3143.332,422.9196,215.4348,42.8475,40.6537,26.401,55.1008,757.6982,2179.189,SW,3048.583,-137.8233,-89.1637,-51.6747,-11.9382,-34.3385,-29.5183,0.1966666667,6.082643333,2.059166667
2080.92,619.5999,201.6215,238.4078,12.5478,30.0641,110.2351,26.7237,0.7543,150.8997,198.1576,1036.375,12959.77,3141.759,490.003,215.9016,74.8421,42.8575,29.3793,55.3496,757.7007,2178.724,SW,3048.636,-139.4222,-89.2579,-51.8133,-11.9398,-34.4592,-29.5813,0.3483870968,4.190712903,-2.930645161
2081,0,0,0,0,0,0,0,0.7543,138.0457,194.4057,1033.271,12953.29,3140.188,483.5507,217.0334,68.2774,46.8997,32.1765,55.7689,757.9603,2178.713,SW,3048.674,-139.3839,-89.3668,-51.9191,-11.9406,-34.6187,-29.6356,0.264516129,5,-8.721774194
2081.08,0,0,0,0,0,0,0,0.7543,126.3601,190.7587,1030.175,12946.81,3138.621,477.2893,217.8575,62.4602,49.4355,34.156,56.4286,758.3358,2178.834,SW,3048.712,-139.341,-89.4801,-52.0324,-11.9413,-34.7497,-29.6988,0.2985714286,5,-6.446428571
2081.17,0,0,0,0,0,0,0,0.7543,115.6571,187.1677,1027.089,12940.33,3137.052,470.4897,218.4893,56.5939,50.9339,35.6278,57.1979,758.8365,2179.077,SW,3048.748,-139.2878,-89.6113,-52.1465,-11.9426,-34.8588,-29.7653,0.3351612903,6.659980645,0.8016129032
2081.25,0,0,0,0,0,0,0,0.7543,105.9189,183.7632,1024.012,12933.85,3135.485,463.5724,218.7298,51.1212,50.7577,36.5384,58.0601,759.4068,2179.049,SW,3048.79,-139.228,-89.7484,-52.2656,-11.9435,-34.9297,-29.8346,0.3256666667,10.85294667,5.059166667
2081.33,0,0,0,0,0,0,0,0.7543,96.9063,180.9722,1020.945,12927.38,3133.918,454.2371,217.9224,44.2619,46.5098,36.9787,58.9034,760.194,2179.15,SW,3048.851,-139.138,-89.9335,-52.4407,-11.9457,-34.9235,-29.9281,0.4712903226,17.83054194,11.36935484
2081.42,107.2051,96.4846,10.1845,0.536,0,0,0,97.2389,95.6238,180.1465,1017.886,12920.92,3132.351,434.4515,215.0687,31.8669,36.7258,35.8948,58.5611,761.6782,2180.135,SW,3048.955,-138.9281,-90.3128,-52.7635,-11.9486,-34.8096,-30.0614,0.513,23.26200667,16.88
2081.5,248.0107,200.8706,44.7831,2.357,0,0,0,201.6249,112.4936,182.0881,1014.837,12914.47,3130.784,414.0088,212.5681,22.9891,31.0545,33.0674,56.2477,762.614,2180.616,SW,3049.078,-138.7254,-90.6774,-53.1242,-11.9526,-34.7619,-30.1659,0.12,26.55944839,20.35564516
2081.58,345.8909,202.1138,86.2812,4.5411,9.5319,34.9502,8.4728,202.868,126.1372,186.441,1021.317,12942.96,3137.69,400.4077,217.1354,19.4805,42.114,30.9045,56.1184,762.7661,2183.673,SW,3049.109,-138.6207,-90.9028,-53.266,-11.9536,-35.1441,-30.2361,0.2819354839,26.12749032,20.39919355
2081.67,490.2929,202.1138,129.7886,6.831,27.2807,100.0293,24.2495,202.868,137.5551,191.8924,1035.977,13001.55,3151.894,384.2412,218.1438,16.3109,42.6129,27.5808,55.9022,762.205,2185.164,SW,3049.213,-138.5491,-91.1469,-53.5948,-11.9561,-35.3244,-30.3785,0.4673333333,20.93270667,15.64583333
2081.75,519.4053,202.1138,156.4275,8.233,27.4736,100.7365,24.421,202.868,138.9901,195.1822,1033.066,12995.76,3150.491,365.4843,216.4691,12.6247,36.8444,24.7182,55.8587,760.6362,2186.473,SW,3049.336,-138.424,-91.3757,-53.9744,-11.9595,-35.3499,-30.5449,0.4664516129,12.14060968,8.086290323
2081.83,520.3109,202.1138,157.2877,8.2783,27.4736,100.7365,24.421,113.1074,125.599,193.8855,1029.971,12989.25,3148.917,411.7001,214.6555,38.5215,33.624,25.3364,54.9206,759.5448,2186.379,SW,3049.426,-140.3005,-91.5131,-54.2364,-11.9621,-35.3481,-30.6357,0.269,7.864933333,5.048333333
2081.92,520.3109,202.1138,157.2877,8.2783,27.4736,100.7365,24.421,0.7561,114.9462,191.155,1026.886,12982.74,3147.342,476.0759,214.0266,69.6239,34.0246,28.1786,54.1975,759.236,2186.239,SW,3049.487,-141.9348,-91.6339,-54.4073,-11.9644,-35.4059,-30.6924,0.5016129032,3.352167742,-1.488709677
2082,0,0,0,0,0,0,0,0.7561,104.9689,187.4195,1023.81,12976.26,3145.768,470.8883,214.6827,64.5964,37.7893,30.3939,54.0101,759.3274,2185.859,SW,3049.524,-141.8982,-91.7171,-54.5006,-11.9653,-35.5322,-30.7265,0.09967741935,4.219667742,-10.63870968
2082.08,0,0,0,0,0,0,0,0.7561,95.943,183.7812,1020.742,12969.79,3144.194,465.7504,215.1547,59.954,40.3459,32.091,54.0539,759.5048,2185.683,SW,3049.562,-141.8578,-91.8057,-54.6009,-11.9661,-35.6379,-30.7693,0.1268965517,4.985158621,-3.588793103
2082.17,0,0,0,0,0,0,0,0.7561,87.7743,180.2644,1017.685,12963.3,3142.622,460.9961,215.4116,55.9681,41.7143,33.2951,54.2565,759.7297,2185.33,SW,3049.598,-141.817,-91.8926,-54.7022,-11.9668,-35.7181,-30.8151,0.2741935484,6.033316129,1.17016129
2082.25,0,0,0,0,0,0,0,0.7561,80.3285,176.8773,1014.636,12956.82,3141.048,454.0708,215.4127,50.2959,41.9107,34.4693,54.534,760.1152,2185.173,SW,3049.638,-141.7488,-92.0201,-54.8077,-11.9677,-35.7737,-30.8653,0.5163333333,13.34466667,7.339166667
2082.33,8.7211,7.849,0.8285,0.0436,0,0,0,8.6051,74.0165,174.376,1011.597,12950.35,3139.48,441.6367,213.7835,40.9472,36.6364,35.2487,54.6241,760.864,2185.185,SW,3049.707,-141.6144,-92.2502,-55.0015,-11.9695,-35.7223,-30.9496,0.3741935484,20.3350129,13.77177419
2082.42,194.1014,172.3031,20.7083,1.0899,0,0,0,173.0593,82.72,174.1101,1008.566,12943.87,3137.914,418.4062,210.1974,27.4192,28.2446,33.7584,52.9503,762.0097,2185.982,SW,3049.823,-141.3566,-92.6687,-55.357,-11.9727,-35.6068,-31.0668,0.2343333333,23.14014667,16.68416667
2082.5,362.2961,201.5677,85.9845,4.5255,12.6393,46.3442,11.2349,202.3238,129.2768,178.0714,1018.17,12983.74,3147.578,398.8936,209.4279,20.0555,28.3858,30.9967,50.8241,762.2999,2187.026,SW,3049.917,-141.1643,-92.9914,-55.6518,-11.9754,-35.6878,-31.1497,0.4132258065,25.65282581,19.51612903
2082.58,576.4556,201.6977,171.0475,9.0025,35.0474,128.5072,31.1533,202.4538,180.0709,187.1607,1037.495,13059.39,3165.919,377.5143,209.1277,15.0529,29.3785,27.512,48.8896,761.5647,2187.04,SW,3050.051,-141.0051,-93.2984,-56.0448,-11.9791,-35.8477,-31.2758,0.2832258065,25.37742903,19.61612903
2082.67,748.3028,201.803,242.4221,12.7591,52.4373,192.2703,46.611,202.5592,207.4575,198.1059,1051.747,13116.61,3179.789,359.6631,210.3936,13.0999,33.2904,24.99,48.1485,760.0369,2185.854,SW,3050.183,-140.9129,-93.5131,-56.4182,-11.9825,-36.1125,-31.4147,0.714,21.45820667,16.20416667
2082.75,786.7065,201.803,278.9056,14.6792,52.4373,192.2703,46.611,202.5592,204.0983,205.9244,1048.596,13110.04,3178.2,346.5705,211.5558,12.2824,35.457,23.5487,48.6379,758.3878,2183.997,SW,3050.3,-140.868,-93.6484,-56.7253,-11.9861,-36.3321,-31.5512,0.2009677419,13.3760129,9.020967742
2082.83,796.6688,201.803,288.3698,15.1774,52.4373,192.2703,46.611,132.8336,190.392,206.8001,1045.455,13103.5,3176.61,381.8387,210.6838,35.1151,34.8239,23.0793,48.9205,756.9343,2182.286,SW,3050.394,-142.4713,-93.7405,-56.9828,-11.9883,-36.4209,-31.6603,0.298,6.49473,3.714166667
2082.92,796.6688,201.803,288.3698,15.1774,52.4373,192.2703,46.611,0.7509,174.6352,203.9089,1042.324,13096.93,3175.021,459.623,211.3984,73.7078,38.7529,26.7286,49.233,756.4464,2181.844,SW,3050.447,-144.4799,-93.8382,-57.1233,-11.9901,-36.5867,-31.7258,0.3222580645,3.935396774,-2.751612903
2083,0,0,0,0,0,0,0,0.7509,159.7811,200.1011,1039.201,13090.4,3173.432,453.5981,212.9632,67.3447,44.568,29.7241,49.8217,756.4414,2181.625,SW,3050.485,-144.4444,-93.9321,-57.2223,-11.9916,-36.7955,-31.7808,0.3880645161,4.900312903,-6.633064516
2083.08,0,0,0,0,0,0,0,0.7509,146.1841,196.3244,1036.088,13083.86,3171.842,446.6746,214.2711,60.5561,48.7844,32.1653,50.7845,756.607,2181.794,SW,3050.523,-144.3928,-94.052,-57.3274,-11.9926,-36.9764,-31.8482,0.2485714286,5,-2.420535714
2083.17,0,0,0,0,0,0,0,0.7509,133.7988,192.6424,1032.984,13077.32,3170.256,440.1558,215.2902,54.8009,51.4558,33.715,51.9588,756.8778,2181.83,SW,3050.557,-144.339,-94.1742,-57.4314,-11.9933,-37.1223,-31.9189,0.4103225806,5.457067742,-1.228225806
2083.25,0,0,0,0,0,0,0,0.7509,122.4576,189.0181,1029.89,13070.78,3168.675,435.0333,216.0432,50.829,53.0797,34.5232,53.221,757.1462,2181.383,SW,3050.595,-144.2961,-94.2763,-57.5282,-11.994,-37.2382,-31.9864,0.4983333333,14.60328333,8.529166667
2083.33,25.8203,23.2383,2.4529,0.1291,0,0,0,23.9892,113.6748,187.0399,1026.805,13064.25,3167.093,422.606,214.3247,41.1444,44.7543,35.1912,55.1274,757.8172,2180.941,SW,3050.674,-144.1587,-94.5149,-57.7493,-11.9969,-37.1688,-32.1215,0.3174193548,15.77779355,9.516129032
2083.42,138.654,120.3959,17.3452,0.9129,0,0,0,121.1467,116.3615,186.3315,1023.729,13057.71,3165.511,407.9984,212.6307,31.9556,39.0237,34.369,55.5147,758.4976,2181.459,SW,3050.755,-143.9921,-94.7928,-57.9978,-11.9996,-37.1359,-32.238,0.471,25.43645333,18.80833333
2083.5,292.4523,201.9357,65.2915,3.4364,3.922,14.3805,3.4862,202.6866,139.3584,190.6584,1024.583,13065.56,3167.415,387.3743,211.3161,22.6335,34.1954,31.6241,54.5957,758.8766,2182.046,SW,3050.879,-143.7707,-95.1565,-58.3692,-12.0027,-37.1584,-32.3772,0.405483871,26.51963548,20.24435484
2083.58,505.6582,201.9357,143.3604,7.5453,27.507,100.859,24.4507,202.6866,179.3082,199.7545,1045.062,13145.48,3186.79,368.56,211.1324,17.5957,33.9647,28.5341,53.055,758.3289,2181.285,SW,3051.024,-143.6117,-95.4491,-58.776,-12.007,-37.3011,-32.5116,0.2864516129,26.52054516,20.60483871
2083.67,628.7659,201.9357,203.1416,10.6917,38.3394,140.5779,34.0795,202.6866,193.0485,209.9032,1052.741,13178.61,3194.821,353.2421,214.2133,15.3219,40.2073,26.2445,52.9845,757.1498,2181.402,SW,3051.136,-143.5238,-95.6547,-59.1026,-12.0101,-37.6436,-32.6499,0.2093333333,22.06896,16.77666667
2083.75,668.3732,201.9357,240.7685,12.672,38.3394,140.5779,34.0795,202.6866,190.879,217.3335,1049.587,13172.02,3193.225,342.1864,215.6308,14.4409,41.1024,24.8113,54.0359,755.8785,2180.403,SW,3051.25,-143.4814,-95.7856,-59.4221,-12.0134,-37.8562,-32.8053,0.9851612903,13.95999032,9.545967742
2083.83,675.9563,201.9357,247.9725,13.0512,38.3394,140.5779,34.0795,141.8314,174.9369,218.0538,1046.443,13165.44,3191.628,366.6241,214.4933,31.3925,38.3603,23.3739,54.2665,753.6821,2180.933,SW,3051.352,-144.8866,-95.9387,-59.7235,-12.0165,-37.919,-32.9419,0.3753333333,7.765343333,4.555833333
2083.92,675.9563,201.9357,247.9725,13.0512,38.3394,140.5779,34.0795,0.7497,160.1314,215.2016,1043.308,13158.84,3190.031,450.7481,214.5809,71.8561,40.115,26.1077,54.29,752.9054,2181.071,SW,3051.415,-147.1681,-96.0474,-59.8974,-12.0188,-38.0366,-33.0176,0.2661290323,4.61566129,-2.928225806
2084,0,0,0,0,0,0,0,0.7497,146.6685,211.2357,1040.183,13152.28,3188.434,445.6314,215.7544,66.5423,44.7636,28.7281,54.6152,752.8426,2180.799,SW,3051.453,-147.1378,-96.1261,-60.0031,-12.0196,-38.2097,-33.0683,0.3551612903,4.99713871,-0.510483871
2084.08,0,0,0,0,0,0,0,0.7497,134.2983,207.2996,1037.067,13145.71,3186.837,439.2997,216.7265,60.3023,48.0899,31.0968,55.2399,752.9147,2180.804,SW,3051.49,-147.0891,-96.2333,-60.1108,-12.0204,-38.3589,-33.1282,0.1903571429,4.812871429,-3.966071429
2084.17,0,0,0,0,0,0,0,0.7497,122.9099,203.3863,1033.96,13139.14,3185.244,434.2653,217.5571,55.9132,50.4202,32.4825,56.0274,753.0608,2180.551,SW,3051.525,-147.049,-96.3272,-60.2128,-12.0211,-38.484,-33.1879,0.0435483871,6.130354839,0.8040322581
2084.25,0,0,0,0,0,0,0,0.7497,112.4064,199.5255,1030.863,13132.57,3183.655,431.3053,218.1517,53.8082,51.7408,33.1523,56.9259,753.1829,2179.73,SW,3051.565,-147.0287,-96.3888,-60.3077,-12.0224,-38.5807,-33.2444,0.15,14.02881,8.213333333
2084.33,44.8475,40.3627,4.2605,0.2242,0,0,0,41.1124,106.3193,197.3659,1027.775,13126.01,3182.066,422.3758,216.4623,46.347,44.1913,34.2793,58.0535,753.5779,2179.037,SW,3051.644,-146.9327,-96.5581,-60.5234,-12.025,-38.5061,-33.3578,0.3922580645,18.17944194,11.95725806
2084.42,193.0486,160.5782,30.847,1.6235,0,0,0,161.3278,120.1712,197.2924,1024.696,13119.44,3180.476,407.6697,214.4158,35.8917,37.8946,34.3217,57.7631,754.2386,2179.323,SW,3051.734,-146.762,-96.8396,-60.7903,-12.0279,-38.4462,-33.4655,0.4973333333,23.45547333,17.3325
2084.5,314.4751,201.8375,71.2703,3.7511,6.7709,24.8267,6.0186,202.5872,137.4797,200.4897,1028.395,13137.71,3184.906,378.8541,212.4926,21.3884,32.7045,30.8952,56.0958,754.6998,2182.478,SW,3051.864,-146.4297,-97.3474,-61.2114,-12.032,-38.4628,-33.6218,0.3032258065,27.33851613,21.08306452
2084.58,518.4427,201.9321,150.5268,7.9225,28.451,104.3205,25.2898,202.6817,178.1072,209.3677,1046.959,13210.61,3202.58,362.4093,214.1179,17.4614,36.8312,28.1816,54.7049,754.0729,2182.912,SW,3051.981,-146.3001,-97.6027,-61.5572,-12.0356,-38.7138,-33.7395,0.4274193548,24.30114516,18.3733871
2084.67,649.8143,201.9893,217.5964,11.4524,39.3797,144.3922,35.0042,202.739,200.457,219.3574,1054.728,13244.06,3210.69,346.3344,215.9345,14.8588,38.5,25.6515,54.2949,752.6838,2182.724,SW,3052.115,-146.2095,-97.8189,-61.9367,-12.0395,-38.955,-33.8931,0.2606666667,19.63066,14.37666667
2084.75,676.2902,201.9893,242.7485,12.7762,39.3797,144.3922,35.0042,202.739,193.3611,223.8756,1051.568,13237.44,3209.086,330.9768,214.7016,12.5114,36.0412,23.6408,53.9858,750.7261,2182.208,SW,3052.247,-146.0977,-97.985,-62.3082,-12.0435,-39.0398,-34.0425,0.5580645161,12.93621935,8.732258065
2084.83,684.8616,201.9893,250.8913,13.2048,39.3797,144.3922,35.0042,120.6163,180.6087,223.6832,1048.418,13230.81,3207.482,373.1615,213.8416,37.321,35.873,23.1974,53.5,748.9169,2182.113,SW,3052.338,-148.001,-98.0977,-62.5707,-12.0464,-39.1274,-34.1433,0.4076666667,10.15497667,6.765833333
2084.92,684.8616,201.9893,250.8913,13.2048,39.3797,144.3922,35.0042,0.754,165.0371,221.1564,1045.277,13224.19,3205.878,442.6163,213.6673,69.7722,37.3801,26.4872,53.3308,748.1987,2181.832,SW,3052.403,-149.8373,-98.216,-62.7536,-12.0483,-39.2337,-34.2161,0.1674193548,5.861658065,3.153225806
2085,0,0,0,0,0,0,0,0.754,151.4272,217.5863,1042.146,13217.59,3204.273,436.7705,214.2587,63.7015,40.7137,29.2237,53.4806,748.1442,2181.198,SW,3052.454,-149.7977,-98.3083,-62.8804,-12.0497,-39.3737,-34.2704,0.165483871,3.360196774,-4.250806452
2085.08,0,0,0,0,0,0,0,0.754,138.1492,213.2549,1039.024,13210.99,3202.669,432.8841,215.7122,60.3133,46.2731,30.7151,53.8871,748.1896,2180.891,SW,3052.49,-149.7745,-98.3806,-62.9707,-12.0514,-39.5684,-34.317,0.1993103448,4.350948276,-3.554310345
2085.17,0,0,0,0,0,0,0,0.754,126.191,209.0824,1035.911,13204.39,3201.069,428.3873,216.8349,56.4243,49.8685,32.0449,54.6361,748.3051,2180.592,SW,3052.526,-149.7395,-98.4673,-63.0637,-12.0521,-39.7223,-34.3721,0.3558064516,4.969719355,-0.6701612903
2085.25,0,0,0,0,0,0,0,0.754,115.3785,205.0521,1032.808,13197.79,3199.472,422.8432,217.6132,51.7491,51.946,33.1865,55.5687,748.5069,2180.494,SW,3052.564,-149.6879,-98.5755,-63.1644,-12.0529,-39.8447,-34.4356,0.268,10.80824333,5.11
2085.33,0,0,0,0,0,0,0,0.754,105.7451,201.891,1029.714,13191.2,3197.875,415.0894,216.8903,45.4441,47.8149,34.0555,56.8603,748.844,2180.048,SW,3052.623,-149.6033,-98.7282,-63.3236,-12.0549,-39.8388,-34.5304,0.1983870968,18.84406774,12.2266129
2085.42,128.1658,115.3492,12.1757,0.6408,0,0,0,116.1032,104.8095,201.0578,1026.63,13184.6,3196.278,406.0265,215.6507,39.0702,43.1301,34.2469,57.3763,749.2537,2179.592,SW,3052.699,-149.501,-98.9086,-63.5366,-12.0575,-39.8176,-34.6299,0.355,23.01397333,16.55416667
2085.5,254.1444,202.2549,42.8707,2.2564,1.2172,4.4632,1.082,203.0089,116.5629,202.562,1024.771,13182.47,3195.764,391.1685,215.0709,30.2502,38.9859,33.2926,57.2279,749.7814,2180.207,SW,3052.792,-149.327,-99.1942,-63.8157,-12.0601,-39.8409,-34.7477,0.3890322581,26.22815161,19.95
2085.58,462.4343,202.2549,107.0148,5.6324,26.5558,97.3713,23.6052,203.0089,151.3153,208.1537,1047.004,13268.77,3216.685,365.1138,213.3162,19.2741,34.4617,29.5075,55.6303,749.6938,2182.274,SW,3052.938,-149.0334,-99.6376,-64.2643,-12.0648,-39.8844,-34.9122,0.4932258065,26.56408387,20.68064516
2085.67,647.5392,202.2549,169.5916,8.9259,48.0181,176.0662,42.6827,203.0089,174.1779,216.2237,1065.297,13340.81,3234.149,346.1689,213.2717,15.1905,35.1941,26.3561,54.0069,748.47,2182.021,SW,3053.085,-148.8745,-99.9067,-64.6742,-12.0695,-40.0512,-35.0483,0.2293333333,22.12410333,16.875
2085.75,697.3917,202.2549,199.9516,10.5238,51.2391,187.8766,45.5458,203.0089,168.2522,221.8851,1065.319,13345.94,3235.394,330.8669,212.7783,12.977,35.0949,24.1655,53.2309,746.705,2181.506,SW,3053.221,-148.7642,-100.0838,-65.0574,-12.0741,-40.1949,-35.1916,0.224516129,13.35886129,9.181451613
2085.83,701.6057,202.2549,203.9548,10.7345,51.2391,187.8766,45.5458,128.877,153.5231,221.2693,1062.127,13339.28,3233.774,369.6484,211.3821,35.2836,33.6668,23.7827,52.5492,745.3246,2180.476,SW,3053.315,-150.4546,-100.1888,-65.3116,-12.0775,-40.2323,-35.2793,0.446,7.45644,3.699166667
2085.92,701.6057,202.2549,203.9548,10.7345,51.2391,187.8766,45.5458,0.7533,140.8906,217.9731,1058.946,13332.6,3232.155,444.5813,211.4941,68.9391,36.1941,27.8031,52.306,744.8517,2180.573,SW,3053.372,-152.3772,-100.3173,-65.4604,-12.0798,-40.3506,-35.3381,0.284516129,4.640819355,-1.644032258
2086,0,0,0,0,0,0,0,0.7533,129.1514,214.0675,1055.773,13325.94,3230.541,438.2428,212.2094,62.4001,40.0196,30.4365,52.3933,744.9041,2180.432,SW,3053.413,-152.3294,-100.4239,-65.5738,-12.0808,-40.4981,-35.3875,0.2138709677,4.917719355,-3.636290323
